# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale
photonCatScalesCorr=MaterialCentral_scale,MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=ggh
HighR9EBPhi_13TeVsmear        0.0009801     0.3167     0.002993    
HighR9EBRho_13TeVsmear        0.0002214     0.03062     0.0003574    
HighR9EEPhi_13TeVsmear        0.0001937     0.01157     0.008342    
HighR9EERho_13TeVsmear        0.0002016     0.004532     0.003268    
LowR9EBPhi_13TeVsmear         4.033e-05     0.06281     0.004616    
LowR9EBRho_13TeVsmear         0.0001782     0.007079     0.00138    
LowR9EEPhi_13TeVsmear         0.0001325     6.581e-08     2.679e-07    
LowR9EERho_13TeVsmear         0.0001325     6.581e-08     2.679e-07    
MaterialCentral_scale         0.0004774     0.02121     0.001199    
MaterialForward_scale         0.000174     0.006228     0.004571    

diphotonCat=2
proc=zh
HighR9EB_13TeVscale           0.001312     0.03882     0.003909    
HighR9EE_13TeVscale           0.0001868     2.682e-08     3.49e-09    
LowR9EB_13TeVscale            0.0003053     0.01781     0.004049    
LowR9EE_13TeVscale            0.0001868     2.682e-08     3.49e-09    
HighR9EBPhi_13TeVsmear        2.526e-05     0.2556     0.01126    
HighR9EBRho_13TeVsmear        0.0001405     0.01242     0.00349    
HighR9EEPhi_13TeVsmear        0.0001551     0.008833     3.49e-09    
HighR9EERho_13TeVsmear        0.0001868     2.682e-08     3.49e-09    
LowR9EBPhi_13TeVsmear         0.0001009     0.04552     0.003675    
LowR9EBRho_13TeVsmear         0.0001434     0.01744     1.483e-08    
LowR9EEPhi_13TeVsmear         0.0001868     2.682e-08     3.49e-09    
LowR9EERho_13TeVsmear         0.0001868     2.682e-08     3.49e-09    
MaterialCentral_scale         0.0004348     0.01036     0.001532    
MaterialForward_scale         0.0001901     0.008596     0.0005876    

diphotonCat=2
proc=wh
HighR9EB_13TeVscale           0.001122     0.01183     0.002989    
HighR9EE_13TeVscale           5.458e-05     0.001749     0.001013    
LowR9EB_13TeVscale            0.0002096     0.001742     0.00195    
LowR9EE_13TeVscale            7.528e-05     3.643e-07     2.373e-07    
HighR9EBPhi_13TeVsmear        0.0002656     0.2275     0.006177    
HighR9EBRho_13TeVsmear        0.0001181     0.01912     0.001017    
HighR9EEPhi_13TeVsmear        1.429e-06     0.01045     0.009042    
HighR9EERho_13TeVsmear        0.0001304     0.00287     0.001662    
LowR9EBPhi_13TeVsmear         4.826e-05     0.0741     0.001819    
LowR9EBRho_13TeVsmear         2.735e-05     0.01755     0.0009711    
LowR9EEPhi_13TeVsmear         7.528e-05     3.643e-07     2.373e-07    
LowR9EERho_13TeVsmear         7.528e-05     3.643e-07     2.373e-07    
MaterialCentral_scale         0.0004061     0.009498     2.251e-07    
MaterialForward_scale         8.727e-05     0.004536     0.002056    


diphotonCat=3
proc=ggh
HighR9EB_13TeVscale           0.0007323     0.006483     0.0001837    
HighR9EE_13TeVscale           8.983e-06     9.488e-06     9.712e-06    
LowR9EB_13TeVscale            0.0005431     0.004261     0.0007936    
LowR9EE_13TeVscale            9.155e-06     9.197e-07     5.314e-07    
HighR9EBPhi_13TeVsmear        3.647e-05     0.1303     0.0004429    
HighR9EBRho_13TeVsmear        1.019e-05     0.02876     0.0004148    
HighR9EEPhi_13TeVsmear        8.995e-06     3.243e-05     1.698e-06    
