# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7_3p05_3p15
LowR9EBRho_13TeVsmear         2.418e-05     0.00666     0.002485    
LowR9EEPhi_13TeVsmear         0.0001966     0.007844     0.002987    
LowR9EERho_13TeVsmear         4.186e-05     0.0009988     0.0005435    
MaterialForward_scale         0.0007201     0.01116     0.0003496    

diphotonCat=2
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7_0p0_2p9
HighR9EB_13TeVscale           0.0003693     0.005725     0.003858    
HighR9EE_13TeVscale           0.0002782     0.00344     0.002124    
LowR9EB_13TeVscale            0.0007131     0.01954     0.01277    
LowR9EE_13TeVscale            5.379e-05     0.002269     0.001945    
Gain6EB_13TeVscale            6.825e-06     0.000102     0.0001528    
Gain1EB_13TeVscale            5.331e-05     0.00206     0.001278    
HighR9EBPhi_13TeVsmear        0.0003907     0.02492     0.0002826    
HighR9EBRho_13TeVsmear        0.0002359     0.004685     0.003606    
HighR9EEPhi_13TeVsmear        0.0004353     0.03504     0.006655    
HighR9EERho_13TeVsmear        4.651e-05     0.01946     0.003814    
LowR9EBPhi_13TeVsmear         0.0001963     0.005488     0.009778    
LowR9EBRho_13TeVsmear         5.767e-05     0.00779     0.0009967    
LowR9EEPhi_13TeVsmear         0.00027     0.007352     0.007513    
LowR9EERho_13TeVsmear         7.256e-05     0.004709     0.002542    
MaterialForward_scale         0.0008529     0.007197     0.002625    

diphotonCat=2
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7_m1000p0_0p0
HighR9EB_13TeVscale           0.0003507     0.005757     0.003712    
HighR9EE_13TeVscale           0.0003748     0.005944     0.003285    
LowR9EB_13TeVscale            0.001114     0.0131     0.01384    
LowR9EE_13TeVscale            0.0001002     0.002223     0.00182    
Gain6EB_13TeVscale            1.275e-05     0.002103     2.051e-07    
Gain1EB_13TeVscale            5.175e-06     0.000289     2.016e-07    
HighR9EBPhi_13TeVsmear        4.884e-06     0.005585     0.001331    
HighR9EBRho_13TeVsmear        6.913e-05     0.005254     0.00194    
HighR9EEPhi_13TeVsmear        8.42e-05     0.006042     0.01234    
HighR9EERho_13TeVsmear        5.098e-05     0.01478     0.001645    
LowR9EBPhi_13TeVsmear         0.0001556     0.007579     0.0005784    
LowR9EBRho_13TeVsmear         2.474e-05     0.009035     0.00166    
LowR9EEPhi_13TeVsmear         8.367e-06     0.01445     0.003174    
LowR9EERho_13TeVsmear         3.667e-05     0.002309     9.405e-05    
MaterialForward_scale         0.0007952     0.008785     0.004989    

diphotonCat=2
proc=OutsideAcceptance
HighR9EB_13TeVscale           0.0002077     0.03214     0.004958    
HighR9EE_13TeVscale           0.0003733     0.02692     0.007936    
