# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genPtNjets2p5_350p0_13000p0
LowR9EB_13TeVscale            0.0032     1.144     0.1582    
LowR9EE_13TeVscale            7.376e-05     1.052e-08     2.399e-08    
Gain6EB_13TeVscale            2.744e-10     1.052e-08     2.399e-08    
Gain1EB_13TeVscale            2.744e-10     1.052e-08     2.399e-08    
HighR9EBPhi_13TeVsmear        0.0002214     0.001076     0.00148    
HighR9EBRho_13TeVsmear        0.0001852     0.009727     0.009469    
HighR9EEPhi_13TeVsmear        0.008465     0.4641     0.1607    
HighR9EERho_13TeVsmear        0.0003027     0.009323     0.01695    
LowR9EBPhi_13TeVsmear         0.0008153     0.1786     0.06061    
LowR9EBRho_13TeVsmear         0.0004447     0.1066     0.02075    
LowR9EEPhi_13TeVsmear         0.00119     0.1412     0.02128    
LowR9EERho_13TeVsmear         7.376e-05     1.052e-08     2.399e-08    
MaterialForward_scale         0.0006055     0.09121     0.01695    

diphotonCat=2
proc=InsideAcceptance_genPtNjets2p5_26000p0_26125p0
HighR9EB_13TeVscale           0.0003971     0.01409     0.000322    
HighR9EE_13TeVscale           0.0003206     0.008553     0.0009676    
LowR9EB_13TeVscale            0.00114     0.01304     0.001184    
LowR9EE_13TeVscale            0.0001021     0.004114     1.755e-07    
Gain6EB_13TeVscale            7.722e-06     0.001803     1.675e-07    
Gain1EB_13TeVscale            3.939e-09     2.633e-07     1.7e-07    
HighR9EBPhi_13TeVsmear        9.797e-05     0.0006882     0.0007584    
HighR9EBRho_13TeVsmear        4.273e-05     0.00428     0.001305    
HighR9EEPhi_13TeVsmear        0.0001934     0.01455     0.003226    
HighR9EERho_13TeVsmear        4.918e-05     0.01093     0.001576    
LowR9EBPhi_13TeVsmear         8.537e-05     0.0175     0.002471    
LowR9EBRho_13TeVsmear         6.132e-05     0.01417     0.00136    
LowR9EEPhi_13TeVsmear         0.0001925     0.008735     0.001351    
LowR9EERho_13TeVsmear         3.397e-05     0.003923     1.78e-07    
MaterialForward_scale         0.000816     0.01996     0.002088    

diphotonCat=2
proc=InsideAcceptance_genPtNjets2p5_13125p0_13350p0
HighR9EB_13TeVscale           0.0002094     0.0256     0.01223    
HighR9EE_13TeVscale           0.0005694     0.0396     0.007902    
LowR9EB_13TeVscale            0.0006567     0.04223     0.05447    
LowR9EE_13TeVscale            0.0002925     0.0282     0.0162    
Gain6EB_13TeVscale            5.418e-06     7.798e-08     8.034e-08    
Gain1EB_13TeVscale            1.776e-09     8.11e-08     7.681e-08    
HighR9EBPhi_13TeVsmear        0.0003521     0.02457     0.02373    
HighR9EBRho_13TeVsmear        0.0003098     0.004697     0.01075    
HighR9EEPhi_13TeVsmear        0.001816     0.09814     0.02692    
HighR9EERho_13TeVsmear        0.0001722     0.01921     0.01016    
LowR9EBPhi_13TeVsmear         0.0004904     0.004329     0.001979    
LowR9EBRho_13TeVsmear         0.0001045     0.008808     0.01111    
LowR9EEPhi_13TeVsmear         0.0006048     0.02225     0.008326    
LowR9EERho_13TeVsmear         0.0003777     0.005555     0.01554    
MaterialForward_scale         0.0007441     0.0671     0.01834    

diphotonCat=2
proc=InsideAcceptance_genPtNjets2p5_0p0_125p0
HighR9EB_13TeVscale           0.000345     0.0003837     0.001783    
