# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genJet2p5Pt0_m1000p0_30p0
LowR9EERho_13TeVsmear         1.726e-10     2.018e-08     6.002e-08    
MaterialForward_scale         1.726e-10     2.018e-08     6.002e-08    

diphotonCat=1
proc=InsideAcceptance_genJet2p5Pt0_30p0_45p0
HighR9EB_13TeVscale           0.0006228     0.01443     0.000414    
HighR9EE_13TeVscale           1.454e-09     4.619e-09     1.168e-08    
LowR9EB_13TeVscale            0.0004472     0.01351     0.004988    
LowR9EE_13TeVscale            1.454e-09     4.619e-09     1.168e-08    
Gain6EB_13TeVscale            7.959e-06     0.0009756     5.235e-05    
Gain1EB_13TeVscale            1.055e-06     3.282e-05     1.168e-08    
HighR9EBPhi_13TeVsmear        1.02e-05     0.0613     0.001907    
HighR9EBRho_13TeVsmear        3.543e-05     0.0297     0.002566    
HighR9EEPhi_13TeVsmear        1.454e-09     4.619e-09     1.168e-08    
HighR9EERho_13TeVsmear        1.454e-09     4.619e-09     1.168e-08    
LowR9EBPhi_13TeVsmear         0.000119     0.03706     0.003357    
LowR9EBRho_13TeVsmear         4.684e-05     0.01132     0.001228    
LowR9EEPhi_13TeVsmear         1.454e-09     4.619e-09     1.168e-08    
LowR9EERho_13TeVsmear         1.454e-09     4.619e-09     1.168e-08    
MaterialForward_scale         1.454e-09     4.619e-09     1.168e-08    

diphotonCat=1
proc=InsideAcceptance_genJet2p5Pt0_70p0_110p0
HighR9EB_13TeVscale           0.0006376     0.0265     0.005439    
HighR9EE_13TeVscale           2.882e-09     2.164e-07     8.442e-08    
LowR9EB_13TeVscale            0.0004789     0.02518     0.003219    
LowR9EE_13TeVscale            2.882e-09     2.164e-07     8.442e-08    
Gain6EB_13TeVscale            2.446e-05     0.001588     2.072e-06    
Gain1EB_13TeVscale            1.799e-06     0.0004898     9.663e-08    
HighR9EBPhi_13TeVsmear        0.0002888     0.02266     0.003072    
HighR9EBRho_13TeVsmear        0.0001073     0.02436     0.004345    
HighR9EEPhi_13TeVsmear        2.882e-09     2.164e-07     8.442e-08    
HighR9EERho_13TeVsmear        2.882e-09     2.164e-07     8.442e-08    
LowR9EBPhi_13TeVsmear         1.312e-06     0.02328     0.001679    
LowR9EBRho_13TeVsmear         6.159e-05     0.02012     0.001127    
LowR9EEPhi_13TeVsmear         2.882e-09     2.164e-07     8.442e-08    
LowR9EERho_13TeVsmear         2.882e-09     2.164e-07     8.442e-08    
MaterialForward_scale         2.882e-09     2.164e-07     8.442e-08    

diphotonCat=1
proc=InsideAcceptance_genJet2p5Pt0_45p0_70p0
HighR9EB_13TeVscale           0.0007025     0.007633     0.000844    
HighR9EE_13TeVscale           1.047e-09     6.242e-07     1.66e-06    
