# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7_0p0_0p9
HighR9EBRho_13TeVsmear        4.138e-05     0.003075     0.0003926    
HighR9EEPhi_13TeVsmear        5.799e-05     0.08352     0.002741    
HighR9EERho_13TeVsmear        5.584e-05     0.03196     0.0001375    
LowR9EBPhi_13TeVsmear         0.0001922     0.01613     0.002218    
LowR9EBRho_13TeVsmear         4.237e-05     0.009598     0.0005765    
LowR9EEPhi_13TeVsmear         0.0003123     0.01508     1.609e-07    
LowR9EERho_13TeVsmear         0.0001082     0.002763     1.552e-07    
MaterialForward_scale         0.0009643     0.02462     0.0004328    

diphotonCat=2
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7_1p8_3p15
HighR9EB_13TeVscale           0.0003156     0.003373     0.0006761    
HighR9EE_13TeVscale           0.0003733     0.00279     0.0001902    
LowR9EB_13TeVscale            0.001014     0.008735     0.001271    
LowR9EE_13TeVscale            6.833e-05     0.002257     2.844e-05    
Gain6EB_13TeVscale            1.832e-06     0.0001994     0.000249    
Gain1EB_13TeVscale            7.889e-06     0.0004071     1.158e-05    
HighR9EBPhi_13TeVsmear        6.553e-05     0.005893     0.0001903    
HighR9EBRho_13TeVsmear        2.031e-05     0.005725     0.0003438    
HighR9EEPhi_13TeVsmear        5.283e-05     0.03206     7.724e-05    
HighR9EERho_13TeVsmear        1.112e-05     0.008488     0.0002471    
LowR9EBPhi_13TeVsmear         1.749e-05     0.008138     0.0007727    
LowR9EBRho_13TeVsmear         1.693e-05     0.006308     0.0007568    
LowR9EEPhi_13TeVsmear         1.035e-06     0.002003     9.914e-05    
LowR9EERho_13TeVsmear         1.499e-05     0.002088     1.233e-05    
MaterialForward_scale         0.000816     0.004764     0.0003656    

diphotonCat=2
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7_m1000p0_0p0
HighR9EB_13TeVscale           0.0003276     0.003881     0.001353    
HighR9EE_13TeVscale           0.000418     0.006449     0.0003384    
LowR9EB_13TeVscale            0.001004     0.003485     0.005278    
LowR9EE_13TeVscale            8.487e-05     0.000908     0.0002869    
Gain6EB_13TeVscale            1.082e-05     0.0001629     2.831e-07    
Gain1EB_13TeVscale            1.527e-05     0.0004233     0.0009524    
HighR9EBPhi_13TeVsmear        1.772e-05     0.003255     0.001322    
HighR9EBRho_13TeVsmear        6.106e-05     0.001062     0.001459    
HighR9EEPhi_13TeVsmear        0.0001922     0.0386     0.0006832    
HighR9EERho_13TeVsmear        4.509e-05     0.01149     6.124e-05    
LowR9EBPhi_13TeVsmear         0.0001588     0.01056     0.001779    
LowR9EBRho_13TeVsmear         3.695e-05     0.004536     0.001323    
LowR9EEPhi_13TeVsmear         4.717e-06     0.007535     8.782e-05    
LowR9EERho_13TeVsmear         2.724e-05     0.003408     0.000525    
MaterialForward_scale         0.0008635     0.01198     0.001715    

diphotonCat=2
proc=OutsideAcceptance
HighR9EB_13TeVscale           0.0003278     0.006478     0.01691    
HighR9EE_13TeVscale           0.0003467     0.01778     0.01662    
LowR9EB_13TeVscale            0.0009777     0.03171     0.02747    
LowR9EE_13TeVscale            0.0003339     0.01586     0.01181    
Gain6EB_13TeVscale            9.191e-06     0.0002073     1.51e-07    
Gain1EB_13TeVscale            1.775e-05     0.0001987     1.027e-07    
HighR9EBPhi_13TeVsmear        8.246e-05     0.00419     0.002408    
HighR9EBRho_13TeVsmear        4.535e-05     0.00297     0.001742    
HighR9EEPhi_13TeVsmear        0.0009546     0.02327     0.03959    
HighR9EERho_13TeVsmear        0.0006534     0.01409     0.001027    
LowR9EBPhi_13TeVsmear         0.0005424     0.02843     0.0188    
LowR9EBRho_13TeVsmear         0.000238     0.001776     0.003733    
LowR9EEPhi_13TeVsmear         0.0002242     0.01444     0.007509    
LowR9EERho_13TeVsmear         0.0001604     0.01185     0.005659    
MaterialForward_scale         0.001123     0.006353     0.03624    


diphotonCat=3
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7_0p0_0p9
HighR9EB_13TeVscale           0.0002458     0.01293     0.001705    
HighR9EE_13TeVscale           0.0003261     0.00351     0.0001574    
LowR9EB_13TeVscale            0.001143     0.006464     0.001352    
LowR9EE_13TeVscale            0.0001466     0.007434     0.0001117    
Gain6EB_13TeVscale            1.584e-05     0.001017     0.0001838    
Gain1EB_13TeVscale            8.959e-06     0.003301     5.557e-05    
HighR9EBPhi_13TeVsmear        3.455e-06     0.01847     0.002926    
HighR9EBRho_13TeVsmear        4.691e-05     0.01104     0.0005073    
HighR9EEPhi_13TeVsmear        7.001e-05     0.02587     0.001139    
HighR9EERho_13TeVsmear        4.251e-05     0.002344     0.0001745    
LowR9EBPhi_13TeVsmear         9.095e-05     0.006687     0.0007324    
LowR9EBRho_13TeVsmear         4.16e-05     0.003405     0.001569    
LowR9EEPhi_13TeVsmear         4.772e-07     0.03277     0.0004313    
LowR9EERho_13TeVsmear         4.2e-05     0.009442     1.399e-05    
MaterialForward_scale         0.0006574     0.009885     0.000932    

diphotonCat=3
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7_0p9_1p8
HighR9EB_13TeVscale           0.0004329     0.004268     0.001627    
HighR9EE_13TeVscale           0.0002691     0.009335     0.0006318    
LowR9EB_13TeVscale            0.00106     0.005821     0.001233    
LowR9EE_13TeVscale            7.661e-05     0.002209     1.235e-05    
Gain6EB_13TeVscale            3.483e-05     0.001115     0.0001413    
Gain1EB_13TeVscale            7.789e-06     0.001469     0.0003854    
HighR9EBPhi_13TeVsmear        7.954e-05     0.01162     0.001165    
HighR9EBRho_13TeVsmear        0.0001281     0.002685     0.001803    
HighR9EEPhi_13TeVsmear        0.0001364     0.01885     0.0002204    
HighR9EERho_13TeVsmear        5.778e-05     0.008997     0.0007418    
LowR9EBPhi_13TeVsmear         1.288e-06     0.02533     0.004906    
LowR9EBRho_13TeVsmear         6.676e-05     0.007661     0.001684    
LowR9EEPhi_13TeVsmear         0.0001304     0.01807     0.001557    
LowR9EERho_13TeVsmear         4.08e-05     0.00332     6.3e-06    
MaterialForward_scale         0.0006725     0.005032     0.001142    

diphotonCat=3
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7_1p8_3p15
HighR9EB_13TeVscale           0.0003095     0.004179     0.001621    
HighR9EE_13TeVscale           0.0003911     0.006442     0.0009296    
LowR9EB_13TeVscale            0.0009967     0.01561     0.003168    
LowR9EE_13TeVscale            5.337e-05     0.003133     0.0005492    
Gain6EB_13TeVscale            7.53e-06     0.0002166     4.855e-05    
Gain1EB_13TeVscale            9.162e-06     0.000759     4.854e-05    
HighR9EBPhi_13TeVsmear        9.623e-05     0.003441     0.000673    
HighR9EBRho_13TeVsmear        6.56e-05     0.002097     0.0006229    
HighR9EEPhi_13TeVsmear        1.135e-05     0.03685     0.0009013    
HighR9EERho_13TeVsmear        4.208e-05     0.009576     0.0007732    
LowR9EBPhi_13TeVsmear         0.0001765     0.02587     0.0008635    
LowR9EBRho_13TeVsmear         3.899e-05     0.01337     0.0002658    
LowR9EEPhi_13TeVsmear         7.908e-05     0.005133     0.00096    
LowR9EERho_13TeVsmear         4.915e-05     0.003151     0.000421    
