# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7VBFlike_1p8_3p15
Gain1EB_13TeVscale            1.584e-05     0.004859     0.0003557    
HighR9EBPhi_13TeVsmear        5.348e-05     0.02489     0.005984    
HighR9EBRho_13TeVsmear        0.0001441     0.02378     0.001844    
HighR9EEPhi_13TeVsmear        0.0002615     0.08373     0.001094    
HighR9EERho_13TeVsmear        0.0001713     0.009288     0.0003556    
LowR9EBPhi_13TeVsmear         4.455e-05     0.07616     0.0006593    
LowR9EBRho_13TeVsmear         0.0001235     0.008522     0.002789    
LowR9EEPhi_13TeVsmear         2.35e-05     0.00513     0.0003557    
LowR9EERho_13TeVsmear         9.595e-06     0.006507     0.0001836    
MaterialForward_scale         0.0009136     0.02566     0.0007057    

diphotonCat=2
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7VBFlike_0p0_0p9
HighR9EB_13TeVscale           0.0003583     0.003418     0.004499    
HighR9EE_13TeVscale           0.0003185     0.01555     0.0002648    
LowR9EB_13TeVscale            0.0009302     0.002386     0.001671    
LowR9EE_13TeVscale            6.041e-05     0.00166     0.0002174    
Gain6EB_13TeVscale            0.0001132     0.007267     0.001086    
Gain1EB_13TeVscale            4.699e-05     0.0006097     0.0002473    
HighR9EBPhi_13TeVsmear        0.0001708     0.03034     0.001838    
HighR9EBRho_13TeVsmear        5.538e-05     0.01539     0.0009645    
HighR9EEPhi_13TeVsmear        6.869e-06     0.02616     0.0002376    
HighR9EERho_13TeVsmear        0.0001742     0.004108     0.0002442    
LowR9EBPhi_13TeVsmear         0.0001913     0.03445     0.003044    
LowR9EBRho_13TeVsmear         2.503e-05     0.01865     0.0009552    
LowR9EEPhi_13TeVsmear         6.21e-05     0.000971     0.002694    
LowR9EERho_13TeVsmear         2.511e-05     0.004045     8.693e-05    
MaterialForward_scale         0.000674     0.0135     0.0004073    

diphotonCat=2
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7VBFlike_0p9_1p8
HighR9EB_13TeVscale           0.0029     0.5093     0.001796    
HighR9EE_13TeVscale           0.0006359     0.1186     0.009262    
LowR9EB_13TeVscale            0.00777     0.2329     0.2066    
LowR9EE_13TeVscale            0.0004334     0.02914     1.994e-07    
Gain6EB_13TeVscale            7.446e-05     0.01405     1.964e-07    
Gain1EB_13TeVscale            0.0002764     0.01137     0.01134    
