# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genAbsDeltaRapidityGgJet0Eta2p5_0p6_1p2
LowR9EBPhi_13TeVsmear         0.0008202     0.002848     0.006626    
LowR9EBRho_13TeVsmear         7.573e-05     0.0007315     0.002555    
LowR9EEPhi_13TeVsmear         0.0003244     0.01338     0.002198    
LowR9EERho_13TeVsmear         0.0001668     0.003609     0.008409    
MaterialForward_scale         0.0009353     0.04154     0.02518    


diphotonCat=2
proc=InsideAcceptance_genAbsDeltaRapidityGgJet0Eta2p5_0p6_1p2
HighR9EB_13TeVscale           0.0009797     0.009641     0.001102    
HighR9EE_13TeVscale           8.26e-09     1.298e-07     4.313e-08    
LowR9EB_13TeVscale            0.0001718     0.002425     0.0008796    
LowR9EE_13TeVscale            8.26e-09     1.298e-07     4.313e-08    
Gain6EB_13TeVscale            2.427e-05     0.001236     1.133e-05    
Gain1EB_13TeVscale            1.585e-05     0.0002982     1.261e-05    
HighR9EBPhi_13TeVsmear        0.0001732     0.09302     0.001841    
HighR9EBRho_13TeVsmear        2.896e-05     0.02745     0.001926    
HighR9EEPhi_13TeVsmear        8.26e-09     1.298e-07     4.313e-08    
HighR9EERho_13TeVsmear        8.26e-09     1.298e-07     4.313e-08    
LowR9EBPhi_13TeVsmear         4.058e-06     0.01413     0.0006772    
LowR9EBRho_13TeVsmear         1.766e-05     0.004432     0.0001069    
LowR9EEPhi_13TeVsmear         8.26e-09     1.298e-07     4.313e-08    
LowR9EERho_13TeVsmear         8.26e-09     1.298e-07     4.313e-08    
MaterialForward_scale         8.26e-09     1.298e-07     4.313e-08    

diphotonCat=2
proc=InsideAcceptance_genAbsDeltaRapidityGgJet0Eta2p5_1p9_100p0
HighR9EB_13TeVscale           0.0008731     0.07006     0.003279    
HighR9EE_13TeVscale           1.175e-09     3.63e-08     1.465e-07    
LowR9EB_13TeVscale            7.169e-05     0.01892     0.001508    
LowR9EE_13TeVscale            1.175e-09     3.63e-08     1.465e-07    
Gain6EB_13TeVscale            9.368e-06     0.001332     1.143e-07    
Gain1EB_13TeVscale            9.777e-06     3.63e-08     1.465e-07    
HighR9EBPhi_13TeVsmear        0.0004278     0.03233     0.0015    
HighR9EBRho_13TeVsmear        0.0003122     0.01627     0.001242    
HighR9EEPhi_13TeVsmear        1.175e-09     3.63e-08     1.465e-07    
HighR9EERho_13TeVsmear        1.175e-09     3.63e-08     1.465e-07    
LowR9EBPhi_13TeVsmear         0.0002506     0.05779     0.001496    
LowR9EBRho_13TeVsmear         0.0001768     0.02089     1.053e-07    
LowR9EEPhi_13TeVsmear         1.175e-09     3.63e-08     1.465e-07    
LowR9EERho_13TeVsmear         1.175e-09     3.63e-08     1.465e-07    
MaterialForward_scale         1.175e-09     3.63e-08     1.465e-07    

diphotonCat=2
proc=InsideAcceptance_genAbsDeltaRapidityGgJet0Eta2p5_m1000p0_0p0
HighR9EB_13TeVscale           0.00103     0.02447     0.002369    
HighR9EE_13TeVscale           2.574e-10     1.235e-08     1.317e-08    
LowR9EB_13TeVscale            7.814e-05     0.002347     0.0002348    
LowR9EE_13TeVscale            2.574e-10     1.235e-08     1.317e-08    
Gain6EB_13TeVscale            4.812e-06     6.733e-09     7.878e-09    
Gain1EB_13TeVscale            8.433e-07     0.0005342     1.182e-08    
HighR9EBPhi_13TeVsmear        0.000185     0.03432     0.002097    
HighR9EBRho_13TeVsmear        8.85e-05     0.04837     0.0003812    
HighR9EEPhi_13TeVsmear        2.574e-10     1.235e-08     1.317e-08    
HighR9EERho_13TeVsmear        2.574e-10     1.235e-08     1.317e-08    
LowR9EBPhi_13TeVsmear         8.079e-05     0.01408     5.206e-05    
LowR9EBRho_13TeVsmear         3.91e-05     0.002329     0.000868    
LowR9EEPhi_13TeVsmear         2.574e-10     1.235e-08     1.317e-08    
LowR9EERho_13TeVsmear         2.574e-10     1.235e-08     1.317e-08    
MaterialForward_scale         2.574e-10     1.235e-08     1.317e-08    

diphotonCat=2
proc=InsideAcceptance_genAbsDeltaRapidityGgJet0Eta2p5_0p0_0p6
HighR9EB_13TeVscale           0.0008555     0.06612     0.007664    
HighR9EE_13TeVscale           1.386e-09     1.71e-07     1.284e-07    
LowR9EB_13TeVscale            0.0001171     0.0288     0.007756    
LowR9EE_13TeVscale            1.386e-09     1.71e-07     1.284e-07    
Gain6EB_13TeVscale            8.764e-05     0.02198     1.525e-07    
Gain1EB_13TeVscale            3.816e-05     0.002762     1.162e-07    
HighR9EBPhi_13TeVsmear        0.0001797     0.1957     0.01182    
HighR9EBRho_13TeVsmear        0.0003434     0.06057     0.005657    
HighR9EEPhi_13TeVsmear        1.386e-09     1.71e-07     1.284e-07    
HighR9EERho_13TeVsmear        1.386e-09     1.71e-07     1.284e-07    
LowR9EBPhi_13TeVsmear         4.029e-05     0.00817     0.0007365    
LowR9EBRho_13TeVsmear         4.389e-05     0.01487     0.0004716    
LowR9EEPhi_13TeVsmear         1.386e-09     1.71e-07     1.284e-07    
LowR9EERho_13TeVsmear         1.386e-09     1.71e-07     1.284e-07    
MaterialForward_scale         1.386e-09     1.71e-07     1.284e-07    

diphotonCat=2
proc=InsideAcceptance_genAbsDeltaRapidityGgJet0Eta2p5_1p2_1p9
HighR9EB_13TeVscale           0.00112     0.0501     0.002823    
HighR9EE_13TeVscale           4.976e-11     8.886e-08     2.226e-07    
LowR9EB_13TeVscale            0.0002962     0.01675     0.01032    
LowR9EE_13TeVscale            4.976e-11     8.886e-08     2.226e-07    
Gain6EB_13TeVscale            6.802e-05     0.00772     1.834e-07    
Gain1EB_13TeVscale            4.475e-05     0.00105     0.0005272    
HighR9EBPhi_13TeVsmear        0.000184     0.2077     0.005875    
HighR9EBRho_13TeVsmear        0.0001235     0.03634     0.001126    
HighR9EEPhi_13TeVsmear        4.976e-11     8.886e-08     2.226e-07    
HighR9EERho_13TeVsmear        4.976e-11     8.886e-08     2.226e-07    
LowR9EBPhi_13TeVsmear         0.0001198     0.04363     0.009245    
LowR9EBRho_13TeVsmear         3.849e-05     0.02131     0.00153    
LowR9EEPhi_13TeVsmear         4.976e-11     8.886e-08     2.226e-07    
LowR9EERho_13TeVsmear         4.976e-11     8.886e-08     2.226e-07    
MaterialForward_scale         4.976e-11     8.886e-08     2.226e-07    

diphotonCat=2
proc=OutsideAcceptance
HighR9EB_13TeVscale           0.001677     0.02322     0.01142    
HighR9EE_13TeVscale           6.807e-10     2.378e-08     3.672e-08    
LowR9EB_13TeVscale            0.0002574     0.007819     0.008933    
LowR9EE_13TeVscale            6.807e-10     2.378e-08     3.672e-08    
Gain6EB_13TeVscale            3.588e-05     0.001794     7.458e-09    
Gain1EB_13TeVscale            3.239e-05     0.002542     2.811e-08    
HighR9EBPhi_13TeVsmear        0.0004927     0.09041     0.1284    
HighR9EBRho_13TeVsmear        0.0009481     0.008505     0.04032    
HighR9EEPhi_13TeVsmear        6.807e-10     2.378e-08     3.672e-08    
HighR9EERho_13TeVsmear        6.807e-10     2.378e-08     3.672e-08    
LowR9EBPhi_13TeVsmear         6.688e-05     0.007112     0.01788    
LowR9EBRho_13TeVsmear         0.0004023     0.01036     0.007868    
LowR9EEPhi_13TeVsmear         6.807e-10     2.378e-08     3.672e-08    
LowR9EERho_13TeVsmear         6.807e-10     2.378e-08     3.672e-08    
MaterialForward_scale         6.807e-10     2.378e-08     3.672e-08    


diphotonCat=3
proc=InsideAcceptance_genAbsDeltaRapidityGgJet0Eta2p5_0p6_1p2
HighR9EB_13TeVscale           0.0007069     0.007895     0.000414    
HighR9EE_13TeVscale           5.114e-09     1.896e-07     5.24e-07    
LowR9EB_13TeVscale            0.0006268     0.01698     0.000877    
LowR9EE_13TeVscale            5.114e-09     1.896e-07     5.24e-07    
Gain6EB_13TeVscale            1.927e-05     0.0002426     0.0001935    
Gain1EB_13TeVscale            1.034e-05     0.0005006     0.00029    
HighR9EBPhi_13TeVsmear        1.726e-07     0.05004     0.002124    
HighR9EBRho_13TeVsmear        4.823e-05     0.02467     0.003    
HighR9EEPhi_13TeVsmear        5.114e-09     1.896e-07     5.24e-07    
HighR9EERho_13TeVsmear        5.114e-09     1.896e-07     5.24e-07    
LowR9EBPhi_13TeVsmear         1.778e-05     0.04723     6.116e-05    
LowR9EBRho_13TeVsmear         1.986e-05     0.01842     0.0004044    
LowR9EEPhi_13TeVsmear         5.114e-09     1.896e-07     5.24e-07    
LowR9EERho_13TeVsmear         5.114e-09     1.896e-07     5.24e-07    
MaterialForward_scale         5.114e-09     1.896e-07     5.24e-07    

diphotonCat=3
proc=InsideAcceptance_genAbsDeltaRapidityGgJet0Eta2p5_1p9_100p0
HighR9EB_13TeVscale           0.001309     0.05637     0.006056    
HighR9EE_13TeVscale           5.108e-10     1.138e-07     5.956e-08    
LowR9EB_13TeVscale            0.0005847     0.09354     0.01137    
LowR9EE_13TeVscale            5.108e-10     1.138e-07     5.956e-08    
Gain6EB_13TeVscale            5.924e-05     0.00187     0.0003161    
Gain1EB_13TeVscale            0.0001216     0.01986     6.773e-08    
HighR9EBPhi_13TeVsmear        0.0002482     0.08922     0.001841    
HighR9EBRho_13TeVsmear        0.0001387     0.06279     0.004986    
HighR9EEPhi_13TeVsmear        5.108e-10     1.138e-07     5.956e-08    
HighR9EERho_13TeVsmear        5.108e-10     1.138e-07     5.956e-08    
LowR9EBPhi_13TeVsmear         6.48e-06     0.09757     0.004327    
LowR9EBRho_13TeVsmear         0.0003178     0.05173     0.0007154    
LowR9EEPhi_13TeVsmear         5.108e-10     1.138e-07     5.956e-08    
LowR9EERho_13TeVsmear         5.108e-10     1.138e-07     5.956e-08    
MaterialForward_scale         5.108e-10     1.138e-07     5.956e-08    

diphotonCat=3
proc=InsideAcceptance_genAbsDeltaRapidityGgJet0Eta2p5_m1000p0_0p0
HighR9EB_13TeVscale           0.0006395     0.01195     0.006278    
HighR9EE_13TeVscale           3.544e-06     5.906e-05     4.555e-05    
LowR9EB_13TeVscale            0.0006633     0.004791     0.00514    
LowR9EE_13TeVscale            3.544e-06     5.906e-05     4.555e-05    
Gain6EB_13TeVscale            2.497e-06     0.0002571     4.556e-05    
Gain1EB_13TeVscale            7.268e-06     0.0005728     4.555e-05    
HighR9EBPhi_13TeVsmear        2.555e-05     0.01092     0.001572    
HighR9EBRho_13TeVsmear        6.617e-05     0.001872     0.002664    
HighR9EEPhi_13TeVsmear        3.544e-06     5.906e-05     4.555e-05    
HighR9EERho_13TeVsmear        3.544e-06     5.906e-05     4.555e-05    
LowR9EBPhi_13TeVsmear         0.0002333     0.04232     0.001794    
LowR9EBRho_13TeVsmear         0.0001154     0.02662     0.001435    
LowR9EEPhi_13TeVsmear         3.544e-06     5.906e-05     4.555e-05    
LowR9EERho_13TeVsmear         3.544e-06     5.906e-05     4.555e-05    
MaterialForward_scale         3.544e-06     5.906e-05     4.555e-05    

diphotonCat=3
proc=InsideAcceptance_genAbsDeltaRapidityGgJet0Eta2p5_0p0_0p6
HighR9EB_13TeVscale           0.0006598     0.03601     0.005285    
