# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_absGenRapidity_0p0_0p15
HighR9EERho_13TeVsmear        0.009894     0     1.507    
LowR9EBPhi_13TeVsmear         0.009894     0     1.507    
LowR9EBRho_13TeVsmear         0.009894     0     1.507    
LowR9EEPhi_13TeVsmear         0.009894     0     1.507    
LowR9EERho_13TeVsmear         0.009894     0     1.507    
MaterialForward_scale         0.009894     0     1.507    

diphotonCat=2
proc=InsideAcceptance_absGenRapidity_0p15_0p3
HighR9EB_13TeVscale           0.001069     0.01846     0.002354    
HighR9EE_13TeVscale           1.678e-09     1.354e-07     2.002e-07    
LowR9EB_13TeVscale            8.151e-05     0.002624     0.005174    
LowR9EE_13TeVscale            1.678e-09     1.354e-07     2.002e-07    
Gain6EB_13TeVscale            1.678e-09     1.354e-07     2.002e-07    
Gain1EB_13TeVscale            1.678e-09     1.354e-07     2.002e-07    
HighR9EBPhi_13TeVsmear        6.105e-05     0.01161     0.0162    
HighR9EBRho_13TeVsmear        0.0001221     0.02503     0.003046    
HighR9EEPhi_13TeVsmear        1.678e-09     1.354e-07     2.002e-07    
HighR9EERho_13TeVsmear        1.678e-09     1.354e-07     2.002e-07    
LowR9EBPhi_13TeVsmear         5.988e-05     0.001918     0.002213    
LowR9EBRho_13TeVsmear         3.074e-05     0.00552     0.003654    
LowR9EEPhi_13TeVsmear         1.678e-09     1.354e-07     2.002e-07    
LowR9EERho_13TeVsmear         1.678e-09     1.354e-07     2.002e-07    
MaterialForward_scale         1.678e-09     1.354e-07     2.002e-07    

diphotonCat=2
proc=InsideAcceptance_absGenRapidity_0p3_0p6
HighR9EB_13TeVscale           0.001065     0.0232     0.0009655    
HighR9EE_13TeVscale           4.905e-06     0.0001404     9.828e-05    
LowR9EB_13TeVscale            0.0001413     0.003424     0.0005092    
LowR9EE_13TeVscale            4.905e-06     0.0001404     9.828e-05    
Gain6EB_13TeVscale            9.227e-06     0.0004779     0.0001464    
Gain1EB_13TeVscale            2.154e-06     0.0005474     9.034e-05    
HighR9EBPhi_13TeVsmear        5.686e-05     0.0615     0.001223    
HighR9EBRho_13TeVsmear        1.81e-05     0.02604     0.0001836    
HighR9EEPhi_13TeVsmear        4.905e-06     0.0001404     9.828e-05    
HighR9EERho_13TeVsmear        4.905e-06     0.0001404     9.828e-05    
LowR9EBPhi_13TeVsmear         3.421e-06     0.00909     7.01e-05    
LowR9EBRho_13TeVsmear         3.091e-06     0.002939     0.0003062    
LowR9EEPhi_13TeVsmear         4.905e-06     0.0001404     9.828e-05    
LowR9EERho_13TeVsmear         4.905e-06     0.0001404     9.828e-05    
MaterialForward_scale         4.905e-06     0.0001404     9.828e-05    

diphotonCat=2
proc=InsideAcceptance_absGenRapidity_0p6_0p9
HighR9EB_13TeVscale           0.001354     0.01559     0.003039    
HighR9EE_13TeVscale           8.657e-10     1.814e-08     1.185e-08    
LowR9EB_13TeVscale            0.0001467     0.000954     0.001796    
LowR9EE_13TeVscale            8.657e-10     1.814e-08     1.185e-08    
Gain6EB_13TeVscale            3.184e-06     0.0001454     1.185e-08    
Gain1EB_13TeVscale            8.657e-10     1.814e-08     1.185e-08    
HighR9EBPhi_13TeVsmear        0.0004731     0.04592     0.002983    
HighR9EBRho_13TeVsmear        0.0002292     0.007262     0.004273    
HighR9EEPhi_13TeVsmear        8.657e-10     1.814e-08     1.185e-08    
HighR9EERho_13TeVsmear        8.657e-10     1.814e-08     1.185e-08    
LowR9EBPhi_13TeVsmear         0.0003275     0.01119     0.009516    
LowR9EBRho_13TeVsmear         9.883e-05     0.001394     0.001361    
LowR9EEPhi_13TeVsmear         8.657e-10     1.814e-08     1.185e-08    
LowR9EERho_13TeVsmear         8.657e-10     1.814e-08     1.185e-08    
MaterialForward_scale         8.657e-10     1.814e-08     1.185e-08    

diphotonCat=2
proc=InsideAcceptance_absGenRapidity_0p9_1p6
HighR9EB_13TeVscale           0     0     0    
HighR9EE_13TeVscale           0     0     0    
LowR9EB_13TeVscale            0     0     0    
LowR9EE_13TeVscale            0     0     0    
Gain6EB_13TeVscale            0     0     0    
Gain1EB_13TeVscale            0     0     0    
HighR9EBPhi_13TeVsmear        0     0     0    
HighR9EBRho_13TeVsmear        0     0     0    
HighR9EEPhi_13TeVsmear        0     0     0    
HighR9EERho_13TeVsmear        0     0     0    
LowR9EBPhi_13TeVsmear         0     0     0    
LowR9EBRho_13TeVsmear         0     0     0    
LowR9EEPhi_13TeVsmear         0     0     0    
LowR9EERho_13TeVsmear         0     0     0    
MaterialForward_scale         0     0     0    

diphotonCat=2
proc=InsideAcceptance_absGenRapidity_1p6_3p0
HighR9EB_13TeVscale           0     0     0    
HighR9EE_13TeVscale           0     0     0    
LowR9EB_13TeVscale            0     0     0    
LowR9EE_13TeVscale            0     0     0    
Gain6EB_13TeVscale            0     0     0    
Gain1EB_13TeVscale            0     0     0    
HighR9EBPhi_13TeVsmear        0     0     0    
HighR9EBRho_13TeVsmear        0     0     0    
HighR9EEPhi_13TeVsmear        0     0     0    
HighR9EERho_13TeVsmear        0     0     0    
LowR9EBPhi_13TeVsmear         0     0     0    
LowR9EBRho_13TeVsmear         0     0     0    
